time_id,item_id,location_id,dollars_sold,units_sold
207,42,9,85.97,3
306,35,12,61.89,3
82,10,30,91.38,3
112,40,27,180.26,5
66,18,4,87.72,3
279,32,10,45.19,2
365,37,2,129.39,6
52,48,2,95.08,7
86,48,12,103.32,6
113,41,29,156.0,7
325,26,6,20.88,1
163,21,21,33.52,2
103,23,12,66.24,2
118,48,17,102.33,7
219,11,27,93.39,3
142,27,25,153.3,5
52,34,25,41.61,2
300,2,13,48.16,1
155,32,2,269.9,9
94,14,30,104.82,5
266,15,30,46.1,1
273,32,26,70.46,3
57,1,15,56.12,3
27,8,9,106.61,3
17,23,6,175.44,5
280,30,12,291.53,8
229,6,11,50.48,2
290,19,9,157.45,5
229,16,29,143.2,5
147,27,20,75.84,2
216,16,7,122.74,6
264,1,20,58.94,3
146,27,22,52.1,2
335,43,16,220.76,5
329,30,29,119.05,3
293,19,29,25.24,1
363,25,13,25.1,1
143,8,15,69.1,2
42,12,7,33.47,2
177,22,24,42.72,2
273,30,28,120.23,5
285,25,20,30.82,2
142,49,7,256.17,8
107,32,16,59.38,2
163,2,24,88.81,3
294,27,2,71.63,2
23,30,18,97.94,3
120,3,20,38.68,3
84,20,17,70.05,2
295,44,20,305.14,7
172,18,27,64.0,2
32,23,4,155.59,5
96,12,18,37.52,2
17,4,24,64.37,5
174,16,25,18.63,1
365,39,15,122.75,5
208,50,30,181.97,7
318,34,10,249.64,8
272,42,14,176.71,5
323,33,25,85.16,3
114,33,14,124.94,4
348,22,11,63.65,3
88,4,17,15.64,1
160,21,19,155.46,6
249,44,30,346.45,9
105,27,19,275.14,5
97,39,6,119.45,7
48,3,2,28.25,3
2,11,30,57.72,2
183,15,13,135.85,3
361,18,7,70.38,2
81,50,7,185.32,7
161,24,4,115.69,3
342,34,6,160.06,4
282,33,24,74.21,3
2,21,20,53.48,2
183,49,18,175.62,5
53,12,1,88.88,5
91,2,21,102.65,3
90,38,30,192.98,7
224,33,28,223.96,9
73,14,12,26.67,1
92,44,19,189.03,5
83,9,9,55.92,1
131,13,27,49.17,2
240,8,28,170.39,4
146,10,7,92.56,3
120,37,15,96.51,4
189,36,8,106.07,5
225,33,19,66.68,2
6,44,9,217.45,6
325,4,21,53.95,3
335,32,30,216.33,6
220,6,27,117.22,5
210,48,6,94.05,6
254,32,4,54.32,2
161,38,25,67.79,4
134,29,3,57.0,2
129,20,13,163.17,5
59,35,30,77.96,6
308,42,14,267.35,7
118,9,1,63.88,2
104,44,30,174.78,5
352,37,22,44.14,2
185,5,10,20.79,1
227,47,19,25.96,2
90,10,19,70.76,2
102,31,17,227.01,5
266,7,29,36.92,1
165,10,24,103.24,4
54,33,8,95.88,4
305,34,30,154.23,4
148,35,29,72.67,6
244,18,2,99.85,3
125,42,9,204.52,8
205,3,19,13.99,1
284,43,27,167.36,5
324,16,22,21.5,1
76,32,18,137.92,4
246,46,10,229.73,6
334,13,3,61.5,2
235,21,27,47.49,2
53,42,16,248.61,9
70,44,14,225.82,6
75,12,30,58.79,3
39,26,5,35.68,2
276,17,8,19.83,1
353,26,26,14.71,1
189,19,9,76.33,3
219,1,29,14.38,1
283,47,26,90.96,8
152,32,3,84.43,3
173,24,14,122.51,3
215,6,23,60.34,3
112,4,15,41.52,3
23,24,7,155.04,4
208,33,2,67.34,2
301,14,1,104.13,4
27,38,6,23.22,1
80,20,8,55.94,2
96,1,10,53.99,4
294,27,26,89.56,3
185,10,16,118.61,4
196,1,5,16.6,1
236,7,3,213.5,6
101,15,4,169.56,4
261,26,10,69.33,5
12,50,23,115.79,5
42,11,2,140.71,5
298,3,13,10.73,1
241,10,14,146.82,4
65,16,5,87.25,4
161,11,2,120.01,4
19,17,7,22.55,1
246,49,5,188.55,7
276,19,24,131.66,5
102,32,28,115.16,4
128,35,19,87.2,5
87,7,23,70.94,2
143,13,23,40.49,2
100,21,27,61.15,3
91,24,3,207.54,5
158,1,30,28.19,2
314,33,14,129.57,4
279,16,17,102.1,4
109,17,24,27.69,2
345,31,15,92.84,2
77,48,8,84.93,6
333,44,1,476.31,8
113,49,6,170.39,6
198,21,3,66.34,3
75,6,12,56.12,2
279,11,24,53.73,2
116,18,11,82.12,3
319,16,18,27.36,1
31,11,6,102.49,3
184,8,18,70.03,2
58,10,29,37.99,1
325,33,10,147.55,5
153,25,15,17.96,1
247,2,29,101.82,3
322,29,19,95.02,2
196,43,12,256.66,7
21,22,4,93.03,5
81,16,29,108.03,4
78,14,19,84.57,3
334,19,2,138.73,3
332,14,17,186.84,5
175,47,30,93.43,7
325,50,28,235.08,6
90,18,6,49.5,2
248,47,13,89.43,5
144,43,30,98.4,3
88,4,24,12.9,1
92,25,17,50.21,2
154,33,10,82.79,4
124,22,23,57.45,3
78,23,18,126.74,3
122,25,16,64.41,3
47,35,28,59.42,5
354,15,12,181.72,3
139,30,19,81.55,3
40,13,2,25.26,1
211,45,22,89.94,6
323,5,17,116.27,4
132,4,27,77.29,5
309,2,10,115.27,3
223,18,28,124.83,4
270,31,18,115.29,3
109,50,7,26.98,1
14,23,5,63.68,2
127,10,6,83.19,3
338,19,10,200.47,6
289,7,17,131.47,3
287,24,27,75.41,2
321,37,30,70.34,3
137,2,21,60.77,2
118,39,15,139.88,7
338,12,19,43.04,2
209,34,10,150.22,5
109,41,8,165.77,7
102,39,17,105.98,5
321,34,25,153.81,5
20,35,2,64.36,6
23,10,4,74.05,2
270,7,6,36.7,1
1,20,7,92.75,3
63,31,5,133.46,4
362,31,4,43.17,1
156,39,1,57.44,3
266,16,11,100.53,4
178,44,22,118.89,4
34,23,5,77.77,2
68,13,10,106.27,5
278,37,30,47.37,3
35,7,6,28.91,1
218,21,30,23.6,1
128,40,16,123.51,3
136,39,22,86.29,6
348,13,10,133.5,4
222,9,10,84.76,2
225,2,12,70.39,2
128,5,4,103.44,4
140,42,10,203.95,8
251,40,27,197.63,5
15,26,1,31.08,2
87,29,18,112.42,4
220,17,21,56.83,3
228,10,5,50.94,2
34,1,4,30.42,2
288,34,17,79.76,2
199,2,7,75.27,2
87,6,30,26.2,1
275,40,6,166.23,5
362,30,4,93.96,3
155,25,10,45.84,3
104,11,10,34.43,1
110,8,5,98.66,3
217,24,20,87.56,2
18,18,11,60.73,2
177,27,16,110.49,3
10,9,8,125.73,3
15,12,3,79.29,4
157,6,2,97.48,4
273,22,2,87.19,5
323,14,27,141.85,5
32,12,8,27.35,2
90,28,10,44.23,1
154,25,18,73.86,3
210,11,3,67.27,2
361,35,19,80.22,4
250,18,16,144.23,4
197,18,24,53.92,2
23,24,4,119.12,3
30,7,1,96.93,2
56,22,24,33.5,2
242,30,12,57.04,2
121,7,2,107.96,3
88,29,17,68.38,2
245,2,14,53.44,2
298,31,29,159.87,4
161,2,29,26.61,1
322,9,17,139.96,2
268,18,5,50.69,2
262,31,23,116.07,4
317,36,7,123.58,6
68,24,26,178.13,4
277,7,19,128.81,3
350,20,11,47.46,1
363,40,30,185.03,3
211,5,16,116.69,4
276,36,12,84.77,4
325,20,6,148.24,4
312,1,20,104.21,4
328,35,9,48.82,3
304,2,5,65.79,2
140,19,4,123.25,4
267,10,20,150.81,4
150,30,28,68.23,3
293,3,8,19.06,2
296,5,7,46.03,2
342,27,19,109.62,2
215,50,5,107.74,4
174,2,3,32.75,1
61,24,20,329.09,7
233,41,16,181.95,8
207,15,1,168.01,4
188,25,8,55.85,3
247,42,6,247.31,7
311,37,21,68.38,4
55,15,20,350.55,6
158,38,23,119.85,6
264,34,3,69.17,3
300,26,26,44.17,3
285,23,7,95.01,3
292,47,30,72.54,5
313,44,27,254.65,5
352,50,14,429.58,9
222,34,24,114.88,4
91,18,21,56.28,2
206,6,24,22.28,1
260,7,1,93.53,2
37,48,3,142.7,11
277,19,28,72.0,2
199,6,24,18.67,1
342,12,19,19.1,1
78,2,10,74.19,2
332,27,13,80.9,2
164,30,12,58.22,2
210,19,14,164.43,4
241,38,19,114.63,5
212,25,23,18.35,1
330,48,12,97.04,6
62,39,26,82.89,5
267,4,3,23.12,2
356,14,25,71.02,3
81,38,21,97.89,5
94,27,16,117.31,3
174,38,12,74.41,3
265,17,12,20.76,1
351,2,11,149.16,3
291,40,29,68.72,2
290,40,1,98.17,3
162,32,20,126.57,4
236,21,30,98.65,5
78,1,17,40.09,2
170,37,20,122.19,6
69,34,18,98.89,3
10,34,16,66.85,2
313,9,19,197.76,3
294,37,28,72.54,4
187,37,22,52.99,4
6,43,26,161.89,6
33,29,17,36.83,1
41,37,24,101.3,6
262,21,27,102.59,5
75,35,7,25.65,2
92,35,26,54.25,5
315,39,21,58.84,3
320,43,14,354.58,7
279,1,24,39.22,3
113,39,6,37.11,2
212,40,21,76.88,2
74,28,18,132.43,4
314,26,27,58.39,3
31,37,19,173.77,6
272,23,16,82.35,2
187,21,16,235.63,8
277,41,17,304.83,11
165,40,27,210.42,5
58,11,24,19.72,1
275,42,3,91.21,4
231,17,16,53.43,2
170,7,9,98.07,3
137,44,5,309.98,9
126,12,26,46.91,3
176,11,26,51.81,2
96,14,29,49.72,2
104,25,12,70.29,3
102,9,13,114.93,2
5,8,24,30.43,1
339,20,6,84.67,2
87,11,2,77.42,3
61,10,13,73.43,2
56,46,19,227.9,5
361,30,14,110.28,3
175,1,7,14.96,1
120,6,16,75.36,3
148,41,29,176.49,8
33,14,9,18.61,1
115,8,13,80.85,2
91,34,10,84.43,3
294,42,9,57.74,2
22,20,20,61.03,2
156,38,12,159.88,6
289,22,19,123.06,5
305,6,1,148.14,5
188,40,20,330.58,7
82,46,4,186.39,5
124,50,12,112.97,5
82,6,27,68.67,3
242,29,11,105.64,3
107,32,21,103.32,4
231,4,11,12.7,1
240,48,28,96.97,6
344,6,29,101.91,3
136,14,28,85.54,3
351,49,12,168.6,4
147,28,10,116.67,4
249,34,19,31.06,1
242,25,25,55.25,4
299,38,16,71.37,3
172,5,23,57.46,3
290,34,27,111.57,4
130,4,23,23.85,2
180,9,12,240.74,4
183,26,8,60.37,4
258,23,14,238.63,6
226,8,18,71.69,2
29,40,26,74.61,2
296,16,10,78.5,3
277,44,5,347.52,11
39,1,10,14.13,1
352,12,18,74.53,3
242,15,7,82.3,2
32,30,12,289.37,8
180,21,8,53.06,3
306,8,30,50.74,1
103,29,16,84.06,2
341,48,22,149.18,9
153,7,16,39.84,1
83,13,1,43.71,2
131,24,8,39.98,1
192,37,26,105.36,6
252,7,16,143.77,4
339,12,22,32.96,2
72,12,23,28.48,2
351,31,17,188.97,3
193,5,18,31.4,1
47,33,8,174.26,7
339,22,8,62.42,3
128,17,5,42.59,2
227,44,9,179.04,5
255,41,19,172.24,6
5,41,28,189.06,9
81,45,14,83.5,4
251,12,19,93.86,5
119,43,26,171.28,6
4,9,21,34.31,1
9,17,8,56.6,3
302,28,9,134.74,5
57,38,20,27.53,1
37,29,9,140.53,5
206,28,8,28.45,1
44,19,18,115.38,3
239,30,20,97.85,4
199,24,8,38.82,1
237,24,2,167.35,4
180,30,24,25.99,1
285,31,12,160.33,4
236,17,19,56.55,2
152,7,6,134.79,4
6,15,10,140.81,3
100,21,19,88.5,3
48,9,4,72.27,2
6,9,10,41.49,1
100,48,22,55.32,4
76,15,24,128.94,4
29,37,11,38.76,2
115,7,4,68.09,2
185,49,1,138.64,5
66,11,17,162.4,5
100,20,21,98.77,4
8,40,18,147.81,3
19,11,13,136.68,4
58,28,1,41.34,1
166,40,7,213.4,6
244,2,2,72.8,2
288,2,14,199.27,5
230,40,10,162.72,5
226,14,3,54.63,2
342,46,19,474.35,9
94,47,12,59.4,4
292,45,29,65.83,3
342,50,13,383.69,9
208,42,3,190.75,8
307,20,22,128.66,4
51,50,22,182.57,7
321,18,28,122.18,3
206,30,21,48.64,2
81,1,11,74.4,5
23,49,21,89.42,4
263,30,24,66.24,3
158,48,16,195.01,12
114,18,24,108.29,4
143,16,30,22.49,1
362,27,23,112.69,3
157,44,16,277.79,7
29,28,15,81.48,2
103,40,26,107.81,3
54,11,27,163.29,6
251,39,8,135.27,7
293,37,1,67.48,4
307,45,25,149.5,8
232,3,8,34.73,3
281,20,30,29.12,1
153,5,2,21.53,1
230,21,28,55.14,3
40,38,21,54.78,3
197,33,10,99.77,4
204,38,2,144.78,7
12,37,26,152.24,10
201,50,4,184.02,7
264,44,3,236.9,6
135,30,24,81.3,4
199,44,21,159.47,7
105,3,4,23.67,2
99,37,11,34.0,2
48,27,20,226.57,6
120,48,20,65.12,4
294,26,11,86.61,6
342,9,13,111.87,2
233,37,3,71.17,4
228,48,1,77.6,5
225,1,30,30.2,2
174,4,7,10.18,1
155,34,28,124.94,5
227,28,2,107.45,3
287,28,30,178.45,6
152,5,13,26.81,1
207,29,25,87.98,4
172,29,26,79.25,3
105,43,11,136.78,4
106,20,23,44.04,2
29,18,11,27.08,1
161,5,24,15.66,1
261,29,29,95.7,3
251,33,25,57.41,3
360,15,22,174.72,4
15,37,12,64.51,3
278,47,4,56.77,4
291,9,16,90.97,2
160,29,4,67.62,3
104,35,16,25.99,2
131,1,27,42.65,3
250,9,4,29.65,1
315,20,28,40.18,1
235,7,18,91.38,2
188,18,2,82.22,3
239,8,22,35.82,1
26,45,1,137.67,7
222,30,19,135.13,4
16,17,16,81.36,3
351,39,23,87.79,5
325,1,12,69.33,4
186,30,4,105.94,4
137,35,12,48.0,3
268,41,23,103.02,6
233,12,29,85.26,5
258,30,7,25.77,1
189,39,11,74.12,5
87,40,27,196.76,5
27,9,10,114.98,3
104,49,8,192.55,6
194,14,25,55.51,3
155,20,15,64.53,2
185,10,18,29.36,1
102,8,15,160.58,3
343,13,19,98.13,3
134,7,9,63.63,2
309,37,22,63.71,3
143,30,11,158.68,6
162,20,16,37.53,1
221,28,6,169.44,5
97,31,1,207.1,5
81,10,18,62.89,2
139,15,5,216.42,5
294,45,28,121.14,7
53,1,29,15.55,1
160,48,10,95.79,6
246,49,9,165.33,6
258,13,16,37.0,1
159,17,7,146.9,7
30,11,26,102.54,5
6,29,4,88.9,3
172,11,14,223.03,5
296,40,6,116.01,4
11,20,25,85.66,3
324,49,5,265.92,8
247,43,14,79.23,2
3,21,26,107.55,7
126,30,14,33.81,1
81,2,6,66.2,2
347,4,5,38.28,2
203,26,19,17.66,1
119,24,4,159.09,4
102,20,11,67.68,3
206,5,19,34.3,1
2,42,12,274.55,7
94,21,25,116.76,5
61,24,21,129.37,3
227,21,5,95.16,5
245,25,25,58.86,4
171,33,28,137.5,5
52,39,7,86.92,5
136,28,11,82.41,3
308,9,12,153.35,3
75,44,13,281.9,8
60,15,14,143.04,3
41,1,27,15.52,1
299,2,20,115.3,3
44,39,27,53.96,3
213,20,11,75.68,3
365,2,16,44.68,1
235,41,4,77.04,4
151,16,9,25.24,1
76,49,18,259.49,7
1,44,6,255.58,7
57,3,29,57.45,6
348,35,9,124.85,8
53,31,5,99.26,3
8,9,24,32.8,1
298,18,3,97.75,3
153,25,10,15.55,1
131,8,6,171.86,5
262,37,21,109.73,7
191,14,26,103.51,6
334,47,6,94.39,6
171,41,13,116.38,5
261,32,15,30.58,1
321,6,21,63.17,3
170,2,11,31.51,1
104,8,16,45.83,1
356,25,16,102.02,4
83,40,1,144.62,4
15,8,18,35.65,1
212,36,18,126.89,5
361,3,30,44.03,3
32,14,16,127.8,4
311,30,27,93.32,3
304,42,11,162.73,7
340,39,21,56.72,3
154,27,28,75.16,2
93,2,5,103.3,3
187,15,18,139.51,3
52,40,28,170.19,5
308,5,17,166.09,5
243,36,27,74.54,3
177,36,13,192.12,8
189,38,27,83.85,3
260,11,19,35.16,1
191,13,15,83.16,3
307,10,7,64.11,2
338,20,6,118.5,4
347,27,9,39.33,1
227,6,23,67.19,3
272,29,15,170.06,4
114,12,12,56.85,3
14,29,15,103.49,3
147,16,11,124.31,6
319,48,25,64.86,4
49,16,12,136.26,5
200,44,15,147.73,4
71,9,17,225.79,4
157,5,20,74.13,3
53,10,11,69.15,2
269,21,3,20.45,1
296,46,21,274.69,9
277,9,17,87.54,2
258,40,20,214.57,5
86,35,17,125.36,7
194,18,16,198.12,6
39,17,29,71.45,3
137,48,2,70.95,5
185,36,3,68.42,3
245,12,29,85.73,5
36,46,27,258.33,8
297,21,13,98.37,4
168,4,17,41.77,2
322,41,14,220.62,7
193,44,30,246.87,6
200,23,14,118.75,3
253,36,23,61.67,3
300,12,11,58.46,4
58,43,12,275.07,7
187,19,21,57.78,2
11,14,12,25.54,1
174,26,1,38.51,2
297,14,6,80.04,4
316,32,27,175.0,5
104,38,12,148.8,6
142,21,4,112.16,4
202,40,29,152.03,4
145,22,30,64.54,3
65,49,15,142.54,5
112,14,19,46.3,2
148,36,23,77.6,4
190,27,2,166.06,5
337,48,9,139.61,8
199,11,17,131.46,4
142,10,17,34.95,1
242,44,10,199.85,7
283,46,1,35.72,1
158,38,29,133.04,6
179,24,19,54.68,1
80,21,23,59.62,3
316,34,14,143.22,5
317,38,16,171.46,6
64,14,14,99.19,3
127,1,13,40.41,2
100,4,21,25.48,2
337,18,30,112.77,3
24,35,24,36.73,3
76,23,21,71.25,3
115,31,1,67.85,2
205,24,16,150.42,3
91,13,29,108.38,4
196,38,12,78.77,3
273,37,17,136.57,6
303,49,10,219.03,7
37,42,6,152.52,6
51,19,22,61.07,2
35,36,10,106.15,4
333,18,18,133.8,3
239,44,18,179.64,5
194,31,26,217.45,7
289,42,29,224.08,8
214,15,17,76.99,2
86,1,2,18.04,1
187,8,18,76.09,2
257,27,27,162.97,5
14,49,15,243.3,7
222,32,17,90.74,3
182,41,23,130.86,7
26,24,14,264.45,5
97,48,13,81.03,4
164,48,15,114.67,6
126,11,26,91.03,4
106,44,15,285.83,7
237,1,10,62.22,4
148,30,18,94.98,3
182,22,21,18.18,1
292,16,28,24.25,1
35,47,27,129.25,9
132,34,24,109.71,4
27,7,24,126.24,4
339,7,14,58.84,1
68,6,11,80.54,3
300,16,17,128.56,4
70,4,22,12.33,1
119,14,16,126.68,4
223,39,7,64.1,4
304,44,1,292.36,8
65,40,2,124.73,3
78,25,13,35.14,2
322,35,24,78.23,6
118,48,24,35.89,3
77,3,25,8.91,1
272,46,22,148.96,5
34,37,1,37.27,2
317,20,27,151.17,4
320,23,29,120.3,3
313,22,26,63.89,3
108,8,14,75.69,2
42,12,7,57.46,4
156,15,28,116.1,3
123,1,6,37.18,3
351,26,24,50.26,3
231,24,29,91.34,2
345,17,28,104.78,4
275,9,16,96.29,2
261,49,26,154.31,6
41,34,25,93.01,3
26,24,30,87.33,2
17,37,11,137.49,8
217,19,19,92.12,3
74,11,25,187.81,6
362,34,7,115.24,4
49,39,7,45.32,3
346,33,12,198.59,6
244,29,11,81.35,3
39,1,23,28.21,2
22,32,29,57.44,2
145,31,5,208.53,6
124,21,10,69.11,4
116,13,28,62.95,2
193,49,18,298.97,8
48,19,7,189.73,6
48,14,19,73.67,3
254,36,27,64.59,3
362,25,12,83.57,3
100,28,15,85.12,3
341,33,19,199.5,5
126,19,26,50.47,2
123,8,17,129.53,3
33,9,29,156.71,3
155,47,23,68.9,6
182,26,13,43.34,3
243,21,15,105.74,5
58,16,21,60.5,3
69,37,3,67.28,3
158,46,7,241.13,7
26,39,8,120.08,6
53,27,25,22.82,1
230,24,25,101.32,3
349,44,25,127.9,3
210,43,4,264.9,7
53,20,9,47.11,2
362,49,10,236.88,7
191,42,1,129.83,5
262,43,8,156.01,5
72,3,13,27.7,2
212,7,27,114.96,3
28,15,6,107.29,3
229,39,26,61.83,4
74,4,25,38.33,3
332,5,5,67.85,3
20,2,8,123.61,4
239,10,14,32.81,1
51,46,29,223.24,5
251,37,24,64.09,4
181,36,30,154.05,9
354,15,10,134.73,3
238,32,28,186.25,6
136,39,29,16.62,1
32,27,18,139.64,4
218,43,5,226.03,7
161,29,9,91.9,3
20,17,4,27.19,1
213,32,25,47.42,2
77,48,10,62.49,4
86,42,22,183.63,8
4,25,9,17.26,1
136,30,30,72.9,3
80,49,24,192.66,6
27,38,12,193.71,8
159,26,15,17.51,1
81,15,2,38.78,1
49,46,5,312.7,8
171,49,30,207.36,7
24,4,25,28.82,2
362,2,26,79.73,2
172,6,20,63.72,2
364,20,7,69.1,2
322,8,4,78.83,2
358,45,22,107.35,5
199,46,10,187.79,6
155,10,1,96.14,3
263,42,1,147.36,5
30,8,17,75.61,2
307,40,26,132.71,3
119,19,11,60.91,2
3,3,30,36.74,3
87,22,12,83.99,3
89,42,22,204.14,8
6,47,8,82.36,6
245,7,19,99.39,2
35,42,9,345.15,13
310,15,24,88.46,2
166,24,14,44.71,1
263,6,2,73.91,3
124,49,8,138.45,4
49,40,11,201.08,6
66,33,14,51.43,2
236,37,9,63.57,4
262,44,18,327.38,7
98,8,29,76.68,2
131,13,22,50.39,2
345,2,10,78.85,2
311,25,21,77.92,5
151,25,30,85.11,4
88,2,8,62.97,2
110,34,7,90.9,3
197,1,2,26.18,2
207,40,26,102.33,3
68,36,25,55.01,3
25,41,13,146.91,7
181,6,27,224.59,7
292,44,20,260.31,7
56,28,30,88.21,3
150,44,28,170.16,5
59,35,29,20.58,2
89,33,12,172.16,6
224,2,20,37.52,1
105,35,6,43.02,3
97,23,27,176.51,5
364,43,10,141.62,4
63,35,14,41.67,3
70,4,18,20.86,1
340,45,24,115.02,6
201,4,22,26.52,2
16,15,29,82.31,2
156,11,22,45.19,2
207,49,24,151.79,6
93,8,18,49.0,1
201,43,13,200.61,6
237,12,28,72.39,4
92,33,12,103.63,3
297,5,19,47.0,2
166,20,9,134.26,4
352,32,15,172.82,4
33,36,12,113.81,5
119,44,8,218.98,7
264,41,25,127.6,7
327,26,24,73.65,4
81,16,22,96.3,5
358,14,3,58.93,2
71,50,8,166.88,7
152,31,7,162.74,5
115,46,22,317.74,10
155,22,27,63.07,3
330,25,12,84.98,3
268,42,10,334.55,12
291,37,17,70.92,3
93,11,30,58.35,2
346,27,12,189.55,4
159,11,9,80.5,3
238,39,16,100.23,5
255,2,28,36.75,1
242,42,22,188.03,8
220,47,16,143.24,9
176,2,22,60.22,2
237,32,1,165.49,5
331,4,23,45.44,3
143,19,3,190.09,6
187,17,12,104.56,4
66,26,11,82.9,5
130,46,21,169.36,5
282,24,8,245.23,6
234,20,8,102.52,4
78,5,27,20.84,1
200,45,15,238.87,8
297,16,23,46.32,2
46,24,18,92.83,2
23,5,19,108.92,4
144,15,21,115.26,3
240,28,21,135.93,4
115,46,28,298.48,8
300,17,24,75.72,4
310,29,10,30.19,1
195,44,6,413.99,12
139,19,26,112.25,6
16,15,12,155.32,3
300,3,10,11.51,1
327,46,4,485.49,9
162,6,17,30.44,1
189,11,16,130.83,4
276,7,25,29.06,1
254,36,23,52.99,3
50,19,22,85.83,4
246,36,17,121.64,5
338,31,26,201.9,6
275,1,30,105.09,7
176,16,25,78.59,4
191,1,11,47.94,3
95,4,9,22.39,2
242,24,1,117.38,3
89,14,30,77.2,3
125,5,22,22.15,1
97,21,29,85.04,4
123,23,24,37.08,1
134,50,13,201.45,6
31,34,5,112.59,4
262,20,2,276.58,8
161,24,24,33.76,1
347,5,10,45.79,2
67,20,12,117.85,3
245,30,26,145.52,6
66,2,15,92.0,2
200,46,29,214.17,5
180,26,17,152.57,6
164,40,25,112.17,4
239,14,4,86.52,4
303,42,12,150.47,5
116,19,6,169.9,5
311,47,2,123.42,7
68,27,30,124.27,3
107,32,16,165.6,5
114,11,11,57.79,2
348,50,12,204.33,5
44,10,8,93.73,3
145,2,4,144.15,4
155,22,28,132.71,6
293,42,4,166.86,6
178,47,12,165.14,9
353,43,5,165.92,4
271,28,28,134.29,4
257,46,7,128.02,4
275,25,12,89.28,4
59,24,23,88.11,2
164,10,18,115.13,4
214,40,12,96.67,2
77,16,17,185.71,7
44,10,14,69.9,2
50,19,9,63.7,2
289,31,18,213.47,5
240,14,11,23.66,1
103,18,29,94.04,3
270,17,14,59.2,2
254,30,23,66.39,3
299,36,8,38.79,2
333,34,20,209.66,5
323,8,17,181.34,4
67,18,23,56.43,2
281,33,14,145.46,4
144,11,22,76.04,3
148,4,2,11.6,1
237,17,21,140.25,8
220,34,23,189.74,7
154,34,15,166.97,5
365,7,2,48.36,1
64,34,18,122.24,4
36,10,24,25.36,1
11,38,14,55.21,2
298,29,3,132.15,4
149,7,12,164.19,4
160,18,30,65.75,2
237,41,9,168.54,7
159,22,16,116.75,5
210,35,11,27.49,2
22,38,22,87.28,5
58,2,13,81.2,2
341,47,12,166.19,9
165,17,18,80.74,4
62,40,18,281.75,7
135,24,15,253.83,5
123,29,8,58.19,2
101,19,4,97.18,3
108,43,21,316.08,10
267,6,11,47.42,2
39,45,19,75.46,4
114,11,12,59.58,2
171,45,26,140.1,7
198,2,22,27.35,1
322,1,13,21.92,1
337,5,10,26.16,1
109,28,23,116.74,5
197,14,1,23.49,1
9,30,2,124.25,4
226,41,3,168.42,8
56,2,11,66.59,2
27,27,15,105.6,3
246,37,9,71.22,4
66,22,6,62.36,3
175,47,10,110.48,8
37,34,15,93.82,3
273,2,9,77.6,2
280,28,18,107.48,3
210,20,12,66.76,2
306,7,29,189.91,4
160,48,30,72.37,4
69,12,20,36.9,2
56,5,17,67.74,3
81,12,1,51.02,3
74,42,19,179.62,6
118,30,12,65.23,2
79,41,9,115.51,7
216,24,24,108.11,3
55,6,2,47.27,2
227,20,8,132.7,5
122,10,24,69.11,3
251,28,28,127.24,4
188,14,16,93.7,4
331,49,16,92.82,3
161,19,30,53.87,2
108,16,3,158.14,8
216,50,15,309.77,10
241,27,8,118.89,4
161,9,15,96.14,2
205,25,28,47.23,3
172,13,18,124.38,4
112,36,30,116.69,5
115,29,16,123.98,4
332,37,26,80.39,4
247,48,6,78.91,5
35,37,10,55.61,3
352,18,9,38.68,1
260,11,24,98.95,5
19,27,16,114.03,3
266,23,7,58.97,2
216,16,6,51.91,2
335,41,12,144.93,5
179,46,5,232.98,7
190,20,21,112.39,4
115,35,26,37.34,4
118,50,30,244.67,9
226,1,8,12.12,1
303,19,14,127.88,4
326,37,16,50.11,2
282,25,15,141.75,6
223,40,14,263.79,6
183,24,7,109.91,3
124,4,4,13.43,1
281,22,13,109.3,4
117,21,3,31.93,2
98,43,2,185.36,5
317,8,16,104.89,2
216,8,26,60.41,2
130,8,17,39.57,1
316,29,1,78.95,2
352,50,26,183.68,6
117,31,21,310.33,11
191,41,10,105.78,5
177,43,9,274.65,7
257,31,27,284.67,7
348,31,15,161.83,3
201,13,5,61.55,3
292,49,9,323.97,8
218,40,8,124.08,3
324,44,13,500.14,8
148,50,11,162.74,6
141,18,17,146.8,4
155,8,10,96.66,3
364,43,20,546.83,10
224,24,15,115.16,2
56,48,29,140.2,8
15,35,25,88.11,6
190,13,10,48.74,2
295,18,2,115.73,4
175,31,18,220.95,5
205,20,11,98.39,3
292,15,28,43.27,1
189,11,13,101.99,3
332,33,9,158.28,5
233,2,11,36.49,1
267,5,26,38.06,2
286,3,4,10.46,1
229,37,29,41.7,2
19,2,8,113.14,3
157,21,26,33.88,2
52,7,17,137.98,4
187,30,18,80.82,3
53,2,7,145.38,4
186,2,22,55.44,2
126,21,20,49.78,2
8,35,15,44.76,3
46,6,14,28.96,1
184,25,18,21.04,1
29,41,15,172.32,6
313,32,30,138.74,4
277,38,2,133.92,7
259,16,8,142.5,6
63,48,26,70.6,5
291,8,24,23.37,1
232,31,11,99.89,3
143,22,16,46.13,2
1,2,1,32.46,1
194,48,6,224.54,15
291,36,29,186.32,9
13,12,20,42.07,2
20,3,2,20.53,2
140,34,24,79.25,4
187,28,13,40.36,1
174,3,18,13.24,1
156,50,26,206.26,9
94,36,26,104.97,7
22,24,5,227.15,5
12,12,11,14.09,1
37,14,9,64.84,3
252,23,28,95.18,3
287,3,24,7.55,1
159,19,20,174.41,5
29,11,2,89.02,3
152,6,25,21.72,1
